tweet_id,text,translated,combined,predicted_label
2023_test_main_tweet_285,"અરવલ્લી: મોડાસામાંથી નકલી તેલનો કારોબાર ઝડપાયો

જિલ્લા એસ.ઓ.જી.એ ડુપ્લીકેટ તેલના 8 ડબ્બા સાથે એક શખ્સને ઝડપ્યો
#Arvalli #modasa #duplicateoil #arrest #crime #gujarat #gujaratnews #arvallipolice #abtakchannel @URL","Arvalli: Fake oil business is set up from Modasa

District SOG speeds up one person with 8 bins of duplicate oil
#Arvalli #modasa #duplicateol #arrest #crime #gujarat #gujaratnews #arvallipolice #abtakchannel @url","અરવલ્લી: મોડાસામાંથી નકલી તેલનો કારોબાર ઝડપાયો

જિલ્લા એસ.ઓ.જી.એ ડુપ્લીકેટ તેલના 8 ડબ્બા સાથે એક શખ્સને ઝડપ્યો
#Arvalli #modasa #duplicateoil #arrest #crime #gujarat #gujaratnews #arvallipolice #abtakchannel @URL Arvalli: Fake oil business is set up from Modasa

District SOG speeds up one person with 8 bins of duplicate oil
#Arvalli #modasa #duplicateol #arrest #crime #gujarat #gujaratnews #arvallipolice #abtakchannel @url",NOT
2023_test_main_tweet_286,"નકલી કપાસિયા તેલના ડબ્બાનું કરતા હતા પેકિંગ

જૂના ડબ્બામાં નકલી ખાદ્યતેલ ભરાતું હતુ

SOGએ 8 ડબ્બા 36 સ્ટિકર અને 38 બુચ જપ્ત કર્યા

કંપની માલિક સામે કોપીરાઈટનો ગુનો દાખલ
#News18GujaratiNo1 #ARVALLI #Police","Packing fake cottonseed oil bins

The old compartment was filled with fake edible oil

SOG seized 8 dubb 36 stickers and 38 Butch

Copyright offense filed against the company owner
#News18Gujaratino1 #arvalli #police","નકલી કપાસિયા તેલના ડબ્બાનું કરતા હતા પેકિંગ

જૂના ડબ્બામાં નકલી ખાદ્યતેલ ભરાતું હતુ

SOGએ 8 ડબ્બા 36 સ્ટિકર અને 38 બુચ જપ્ત કર્યા

કંપની માલિક સામે કોપીરાઈટનો ગુનો દાખલ
#News18GujaratiNo1 #ARVALLI #Police Packing fake cottonseed oil bins

The old compartment was filled with fake edible oil

SOG seized 8 dubb 36 stickers and 38 Butch

Copyright offense filed against the company owner
#News18Gujaratino1 #arvalli #police",NOT
2023_test_main_tweet_287,"મોડાસા: નકલી મરચા બાદ નકલી તેલ

નકલી તેલના ડબ્બા પેકિંગ કરતી ફેક્ટરી ઝડપાઈ

મોડાસા GIDCમાંથી ચાલતી કંપનીનો પર્દાફાશ
#News18GujaratiNo1 #ARVALLI #Police","Modasa: Fake oil after fake chilli

Fake oil box packing factory

Exposed a company running from Modasa GIDC
#News18Gujaratino1 #arvalli #police","મોડાસા: નકલી મરચા બાદ નકલી તેલ

નકલી તેલના ડબ્બા પેકિંગ કરતી ફેક્ટરી ઝડપાઈ

મોડાસા GIDCમાંથી ચાલતી કંપનીનો પર્દાફાશ
#News18GujaratiNo1 #ARVALLI #Police Modasa: Fake oil after fake chilli

Fake oil box packing factory

Exposed a company running from Modasa GIDC
#News18Gujaratino1 #arvalli #police",NOT
2023_test_main_tweet_288,@AUTHOR 🤔 ભ્રષ્ટાચારી કૌભાંડી ચોર લુખ્ખા અસામાજિક તત્વોનો ગુજરાતમાં #ચોકીદાર ને પડકાર તાકાત હોય તો અમને પકડી ને બતાવો 🙈🙉🙊,"@Author 🤔 Corrupt scandal thief loud anti -social elements have the strength of #watchman in Gujarat, and show us.","@AUTHOR 🤔 ભ્રષ્ટાચારી કૌભાંડી ચોર લુખ્ખા અસામાજિક તત્વોનો ગુજરાતમાં #ચોકીદાર ને પડકાર તાકાત હોય તો અમને પકડી ને બતાવો 🙈🙉🙊 @Author 🤔 Corrupt scandal thief loud anti -social elements have the strength of #watchman in Gujarat, and show us.",NOT
2023_test_main_tweet_289,"રાજકોટ: કસ્ટડીમાંથી ચોર ભાગવાનો મામલો

લોકઅપમાંથી ચોર ભાગી જતા કાર્યવાહી

A-ડિવિઝનના ASI સસ્પેન્ડ

ASIએ લોકઅપમાંથી કાઢી સીડી પર બેસાડ્યો હતો

ગત શનિવારે ચોરીનો આરોપી ફરાર થયો હતો
#News18GujaratiNo1 #RAJKOT #Police","Rajkot: A thief's case of custody

A thief escaping from the lockup

A-division's ASI suspended

ASI was removed from the lockup and placed on the ladder

The accused of theft was absconding last Saturday
#News18Gujaratino1 #Rajkot #Police","રાજકોટ: કસ્ટડીમાંથી ચોર ભાગવાનો મામલો

લોકઅપમાંથી ચોર ભાગી જતા કાર્યવાહી

A-ડિવિઝનના ASI સસ્પેન્ડ

ASIએ લોકઅપમાંથી કાઢી સીડી પર બેસાડ્યો હતો

ગત શનિવારે ચોરીનો આરોપી ફરાર થયો હતો
#News18GujaratiNo1 #RAJKOT #Police Rajkot: A thief's case of custody

A thief escaping from the lockup

A-division's ASI suspended

ASI was removed from the lockup and placed on the ladder

The accused of theft was absconding last Saturday
#News18Gujaratino1 #Rajkot #Police",NOT
2023_test_main_tweet_290,"counter નહિ કરી શકે. અહીંયા જરૂર બીજાના ધર્મને નીચો દેખાડવાની નહિ પણ પોતાના ધર્મની મહાનતાને સમજવાની છે. જો કોઈ આપણા ભગવાન વિશે એલફેલ બોલી જાય, આપણાં કલ્ચર વિશે બકવાસ કરી જાય, અને તમે ગમે તેટલું ભણ્યા હોવા છતાંય એને યથોચિત જવાબ ન આપી શકો તો તમારા એ ભણતરનો મતલબ શું?  
(૧૦)","Can't Counter.The need here is not to make others' religion low but also understand the greatness of one's own religion.If someone speaks of an alfel about our God, nonsense about our culture, and no matter how much you learn, what does that mean that education?
(2)","counter નહિ કરી શકે. અહીંયા જરૂર બીજાના ધર્મને નીચો દેખાડવાની નહિ પણ પોતાના ધર્મની મહાનતાને સમજવાની છે. જો કોઈ આપણા ભગવાન વિશે એલફેલ બોલી જાય, આપણાં કલ્ચર વિશે બકવાસ કરી જાય, અને તમે ગમે તેટલું ભણ્યા હોવા છતાંય એને યથોચિત જવાબ ન આપી શકો તો તમારા એ ભણતરનો મતલબ શું?  
(૧૦) Can't Counter.The need here is not to make others' religion low but also understand the greatness of one's own religion.If someone speaks of an alfel about our God, nonsense about our culture, and no matter how much you learn, what does that mean that education?
(2)",NOT
2023_test_main_tweet_291,@AUTHOR આ કોહલી ના લુખ્ખાઓ નું કામ.. હાર સહન નઈ કરી શકતો આ લુખ્ખો કોહલી,@Author work of Kohli's looters .. Can't suffer defeat,@AUTHOR આ કોહલી ના લુખ્ખાઓ નું કામ.. હાર સહન નઈ કરી શકતો આ લુખ્ખો કોહલી @Author work of Kohli's looters .. Can't suffer defeat,HOF
2023_test_main_tweet_292,@AUTHOR @USER મસ્જિદો માં મહિલા પ્રવેશ પર પ્રતિબંધ વિશે શું કેહવુ છે તારું લખોટા??,@Author @user What is your writing about the ban on women's entry into mosques ??,@AUTHOR @USER મસ્જિદો માં મહિલા પ્રવેશ પર પ્રતિબંધ વિશે શું કેહવુ છે તારું લખોટા?? @Author @user What is your writing about the ban on women's entry into mosques ??,HOF
2023_test_main_tweet_293,@AUTHOR ને આ આ ભાઈની વાતને જોતા એવું તો નથી લાગતું કે આ ભાઈ કઈ ખોટું બોલતા હોય...ભાઈ હવે પાછું ફંડ એકઠું કરવા મંડજો...હવે 156 ને ઉખેડી ફેકવી છે બધા ચોર જ ભેગા થયા છે,@Author does not think that this brother is lying to this brother ... Brother now to raise funds back ... now 156 have been overturned.,@AUTHOR ને આ આ ભાઈની વાતને જોતા એવું તો નથી લાગતું કે આ ભાઈ કઈ ખોટું બોલતા હોય...ભાઈ હવે પાછું ફંડ એકઠું કરવા મંડજો...હવે 156 ને ઉખેડી ફેકવી છે બધા ચોર જ ભેગા થયા છે @Author does not think that this brother is lying to this brother ... Brother now to raise funds back ... now 156 have been overturned.,NOT
2023_test_main_tweet_294,@AUTHOR @USER તમારૂં કહેવાનું  બરાબર છે પણ ગુજરાત રાજ્ય સરકાર ભૂમાફિયા સાથે છે  અમે  કોઈ પણ રાજનીતિક પાર્ટી ગુલામ નહિ અમે અમારી મૂળ ખેતી ની જમીન માટે જે લડાઈ લડી રહ્યા છે રાજ્યસરકાર ભૂમાફિયા ની પાર્ટી છે એટલે કેન્દ્રસરકાર એટલે નરેન્દ્ર મોદી જી જાણ કરવી પડે છે ગુજરાત રાજ્યસરકાર ચોર છે,"@Author @user is right to say, but Gujarat state government is with Bhumafia. We are not a political party slave. We are fighting for our original farming land.The state government is a thief","@AUTHOR @USER તમારૂં કહેવાનું  બરાબર છે પણ ગુજરાત રાજ્ય સરકાર ભૂમાફિયા સાથે છે  અમે  કોઈ પણ રાજનીતિક પાર્ટી ગુલામ નહિ અમે અમારી મૂળ ખેતી ની જમીન માટે જે લડાઈ લડી રહ્યા છે રાજ્યસરકાર ભૂમાફિયા ની પાર્ટી છે એટલે કેન્દ્રસરકાર એટલે નરેન્દ્ર મોદી જી જાણ કરવી પડે છે ગુજરાત રાજ્યસરકાર ચોર છે @Author @user is right to say, but Gujarat state government is with Bhumafia. We are not a political party slave. We are fighting for our original farming land.The state government is a thief",HOF
