tweet_id,created_at,text,user_screen_name,label,translated,combined
guj189,2023-05-25 08:16:58+00:00,"@username બેવકૂફ કેજરીવાલ પોતે છે ને બીજા ને કેય છે
જુના વિડિઓ ને એડિટ કરી ને મુકવાથી કંઈ હકીકત બદલાય ના જાય",Nilesh19761122,HOF,"@username idiot Kejriwal is himself and others are
Editing the old video does not change the fact","@username બેવકૂફ કેજરીવાલ પોતે છે ને બીજા ને કેય છે
જુના વિડિઓ ને એડિટ કરી ને મુકવાથી કંઈ હકીકત બદલાય ના જાય @username idiot Kejriwal is himself and others are
Editing the old video does not change the fact"
guj190,2023-05-27 08:11:02+00:00,"@username Kem ke "" મીરાં "" પવિત્ર પાત્ર હતું..ને તમારી મોસ્ટ ઓફ પોસ્ટ વાહિયાત હોય છે..વલ્ગર હોય છે ..",bharat92743,HOF,"@username kem ke ""miran"" was a sacred character..The most of the post of post is absurd..","@username Kem ke "" મીરાં "" પવિત્ર પાત્ર હતું..ને તમારી મોસ્ટ ઓફ પોસ્ટ વાહિયાત હોય છે..વલ્ગર હોય છે .. @username kem ke ""miran"" was a sacred character..The most of the post of post is absurd.."
guj191,2023-05-28 01:58:17+00:00,@username કેટલી પંચાત 😥🙆‍♂️,Rajan9R,NOT,@username how much panchayat 😥🙆️,@username કેટલી પંચાત 😥🙆‍♂️ @username how much panchayat 😥🙆️
guj192,2023-05-23 05:09:02+00:00,@username 🤔 ભ્રષ્ટાચારી કૌભાંડી ચોર લુખ્ખા અસામાજિક તત્વોનો ગુજરાતમાં #ચોકીદાર ને પડકાર તાકાત હોય તો અમને પકડી ને બતાવો 🙈🙉🙊,TGThakor2528,NOT,"@username 🤔 Corruption scandal thief loud anti -social elements have the strength of the #watchman in Gujarat, and show us.","@username 🤔 ભ્રષ્ટાચારી કૌભાંડી ચોર લુખ્ખા અસામાજિક તત્વોનો ગુજરાતમાં #ચોકીદાર ને પડકાર તાકાત હોય તો અમને પકડી ને બતાવો 🙈🙉🙊 @username 🤔 Corruption scandal thief loud anti -social elements have the strength of the #watchman in Gujarat, and show us."
guj193,2023-03-26 02:35:23+00:00,@username @username @username @username બધાં ચોર જ છે વિશાલભાઇ.,Jigs0471,HOF,@username @username @username @username All thieves are Vishalbhai.,@username @username @username @username બધાં ચોર જ છે વિશાલભાઇ. @username @username @username @username All thieves are Vishalbhai.
guj194,2023-05-27 05:31:34+00:00,"‘કુસ્તી સંગઠનના વડા બહેન-દીકરીઓ વિશે વાહિયાત વાતો કરે છે, તેની તાત્કાલિક ધરપકડ થવી જોઈએ’: બાબા રામદેવ

#BabaRamdev #WrestlersProtests #gstvnews #gstv #Gujaratsamachar #Gujaratinews #Gujarati #Gujarat

@url",GSTV_NEWS,NOT,"'The head of the wrestling organization talks about sisters and daughters, he should be arrested immediately': Baba Ramdev

#Babaramdev #westlersprotests #gstvnews #gstv #gujaratsamachar #gujaratinews #gujarati #gujarat

@url","‘કુસ્તી સંગઠનના વડા બહેન-દીકરીઓ વિશે વાહિયાત વાતો કરે છે, તેની તાત્કાલિક ધરપકડ થવી જોઈએ’: બાબા રામદેવ

#BabaRamdev #WrestlersProtests #gstvnews #gstv #Gujaratsamachar #Gujaratinews #Gujarati #Gujarat

@url 'The head of the wrestling organization talks about sisters and daughters, he should be arrested immediately': Baba Ramdev

#Babaramdev #westlersprotests #gstvnews #gstv #gujaratsamachar #gujaratinews #gujarati #gujarat

@url"
guj195,2023-03-25 10:12:46+00:00,@username ટોટલ મોદી ચોર છે 🙏,ArajunSodha,HOF,@username Total Modi is a thief,@username ટોટલ મોદી ચોર છે 🙏 @username Total Modi is a thief
guj196,2023-03-25 16:10:38+00:00,@username આજ વિદેશી પ્રિન્ટ મીડિયા માં રાહુલ ગાંધી નું ઘણું બધું લખાયું છે તેની અસર થી શેઠ તેમજ નોકર ની ઊંઘ હરામ થઈ ગઈ છે. એમાય જો હિડનબર્ગ નો બીજો રિપોર્ટ જાહેર થશે તો દુનિયા માં સાવ ખુલ્લા થઈ શકે છે,nitinchavda548,NOT,@username has written a lot of Rahul Gandhi in the foreign print media today as the impact of Seth and the servant's sleep has been halted.Amay,@username આજ વિદેશી પ્રિન્ટ મીડિયા માં રાહુલ ગાંધી નું ઘણું બધું લખાયું છે તેની અસર થી શેઠ તેમજ નોકર ની ઊંઘ હરામ થઈ ગઈ છે. એમાય જો હિડનબર્ગ નો બીજો રિપોર્ટ જાહેર થશે તો દુનિયા માં સાવ ખુલ્લા થઈ શકે છે @username has written a lot of Rahul Gandhi in the foreign print media today as the impact of Seth and the servant's sleep has been halted.Amay
guj197,2023-05-26 12:27:01+00:00,@username @username @username ભડવો નયન ચાદર મોદ બેણચો,chattansinh,HOF,@username @username @username,@username @username @username ભડવો નયન ચાદર મોદ બેણચો @username @username @username
guj198,2023-05-27 07:26:02+00:00,@username ચોદીના તારા જેવા ને પાકિસ્તાન ભેગી નું થઈ જવાય હિન્દુ થઈ ને હિન્દૂ નો વિરોધ કરો છો હિજળો કેવાય લોડા...,Rana_Naidu_,HOF,@username Chodina Tara and Pakistan Gathering to become a Hindu and oppose Hindu Hijla KY Loda ...,@username ચોદીના તારા જેવા ને પાકિસ્તાન ભેગી નું થઈ જવાય હિન્દુ થઈ ને હિન્દૂ નો વિરોધ કરો છો હિજળો કેવાય લોડા... @username Chodina Tara and Pakistan Gathering to become a Hindu and oppose Hindu Hijla KY Loda ...
guj199,2023-03-26 09:32:06+00:00,@username @username @username @username @username અને જો સરકારી કોઈ અધિકારી કચરો ફેંકે તો?,kkpatel852,NOT,@username @username @username @username @username and if a government official throws a waste?,@username @username @username @username @username અને જો સરકારી કોઈ અધિકારી કચરો ફેંકે તો? @username @username @username @username @username and if a government official throws a waste?
guj200,2023-05-23 13:30:01+00:00,"પારકી પંચાત : નીતિન પટેલને કેમ ઉડી ગયો છે રસ? ક્યારે શું બનવું એમાં યજ્ઞેશભાઈ કન્ફ્યૂઝ્ડ; અહમદ પટેલના વારસદારની કોંગ્રેસમાં ઉપેક્ષા; 'ક'ની શરૂ થઈ પનોતી! - @url
Download Divya Bhaskar App : @url
#Gujarat | #NitinPatel | #ParkiPanchat @url",Divya_Bhaskar,NOT,"Parki Panchayat: Why is Nitin Patel flying?Yajeshbhai confused when to be;Neglect in the Congress of Ahmed Patel's heir;'K' began!- @url
Download Divya Bhaskar App: @url
#Gujarat |#Nitinpatel |#Parkipanchat @url","પારકી પંચાત : નીતિન પટેલને કેમ ઉડી ગયો છે રસ? ક્યારે શું બનવું એમાં યજ્ઞેશભાઈ કન્ફ્યૂઝ્ડ; અહમદ પટેલના વારસદારની કોંગ્રેસમાં ઉપેક્ષા; 'ક'ની શરૂ થઈ પનોતી! - @url
Download Divya Bhaskar App : @url
#Gujarat | #NitinPatel | #ParkiPanchat @url Parki Panchayat: Why is Nitin Patel flying?Yajeshbhai confused when to be;Neglect in the Congress of Ahmed Patel's heir;'K' began!- @url
Download Divya Bhaskar App: @url
#Gujarat |#Nitinpatel |#Parkipanchat @url"
